Country,Year,Wheat_Yield_kg_ha,Cereal_Yield_kg_ha,Agri_Land_Percent,Fertilizer_Use,Arable_Land_Percent
Morocco,2015,2466.4,2140.7,67.3246695048174,19.92004963,16.79879005
Morocco,2016,1131.5,936.0,69.1799238180596,8.982765642,18.42034506
Morocco,2017,2095.3,1757.4,69.5643024871163,9.693473371,18.86345328
Morocco,2018,2575.2,2263.2,68.3975066099036,9.054394904,17.59393054
Morocco,2019,1606.3,1453.6,66.34978041676,6.558937834,15.4581313
Morocco,2020,900.4,747.3,67.0205229666144,6.082073648,16.07670939
Morocco,2021,2633.5,2328.8,67.0350365225185,5.862401378,15.98421891
Morocco,2022,1111.4,943.3,65.8091218911046,5.667809911,14.51130361
Morocco,2023,1708.3,1494.9,66.7449381581896,5.341364271,15.4023119
Myanmar,2000,1149.4,3100.4,16.5437463659455,266.7963684,15.16204058
Myanmar,2001,1190.2,3157.6,16.7380726504881,346.7391304,15.28598097
Myanmar,2002,1267.9,3160.6,16.7166508553417,207.3970588,15.09012455
Myanmar,2003,1287.0,3286.0,16.8038681641522,338.5133333,15.07329314
Myanmar,2004,1393.5,3383.5,16.9599951026905,493.41,15.1694163
Myanmar,2005,1393.4,3493.7,17.2385820986899,142.4204264,15.39580017
Myanmar,2006,1526.2,3610.0,17.7467978637122,176.0831365,15.81709948
Myanmar,2007,1579.2,3723.5,18.337617823479,329.6123602,16.18466153
Myanmar,2008,1711.7,3824.8,18.7919976733863,166.6796387,16.36895195
Myanmar,2009,1729.7,3839.0,19.04331853666,209.7267657,16.52227154
Myanmar,2010,1781.9,3855.2,19.1746012307504,441.9772097,16.54930655
Myanmar,2011,1777.9,3643.4,19.2227035466638,212.0514468,16.51027874
Myanmar,2012,1784.0,3610.5,19.2130444767664,175.1685545,16.46023119
Myanmar,2013,1807.8,3646.1,19.2732896429228,273.1128599,16.49415079
Myanmar,2014,1847.2,3690.2,19.342193911925,336.3629348,16.56152386
Myanmar,2015,1861.6,3710.9,19.5213448582103,218.8701261,16.7406748
Myanmar,2016,1185.9,3659.7,19.5471674990043,566.4148004,16.77134716
Myanmar,2017,1883.2,3671.5,19.997855227882,1861.060678,16.9461509
Myanmar,2018,1872.7,3761.3,20.0265052857362,2374.990227,16.97609928
Myanmar,2019,1879.9,3714.1,19.8857055308718,1211.390154,16.83836372
Myanmar,2020,1863.4,3726.7,19.8875388787596,819.2758644,16.83852483
Myanmar,2021,1861.8,3743.8,19.8875388787596,467.7041109,16.83852483
New Zealand,2000,6209.5,6316.5,46.863819832137,164.8927537,1.533854012
New Zealand,2001,7428.6,6534.7,46.265167673085,199.3065693,1.525578216
New Zealand,2002,7146.7,6276.3,45.6663419543504,189.1351803,1.524438874
New Zealand,2003,7486.3,7059.9,45.0343701340625,204.4334656,1.576089021
New Zealand,2004,6550.1,6462.1,45.1558998898637,259.4340912,1.595078045
New Zealand,2005,8092.0,7566.2,44.4798906232198,311.2333277,1.614067069
New Zealand,2006,6896.3,7028.7,43.2000303824389,342.2269529,1.515324143
New Zealand,2007,8496.6,7916.4,43.625384527743,201.8267602,1.636853898
New Zealand,2008,8112.0,7379.8,43.1962325775702,280.7586798,1.720405606
New Zealand,2009,7491.8,6909.9,43.6367779423493,195.155014,1.788766093
New Zealand,2010,8124.1,7387.1,43.3253579431089,194.0532741,1.89510463
New Zealand,2011,7285.8,6953.2,43.1848391629638,231.5166667,1.788766093
New Zealand,2012,8924.5,8012.0,42.571113896168,239.5115625,1.933082678
New Zealand,2013,9105.3,8105.6,42.1784208727356,211.7173175,2.077399263
New Zealand,2014,8626.7,8033.9,42.2163989214234,247.0105294,2.240704873
New Zealand,2015,8672.2,8026.6,40.6820857544339,284.950267,1.815350727
New Zealand,2016,9197.1,8383.8,40.3099008772929,295.1421986,2.054612434
New Zealand,2017,9864.4,8464.4,40.4238350233565,298.983612,1.864722191
New Zealand,2018,8959.6,8064.3,39.8693555125138,339.5958702,1.969161824
New Zealand,2019,8852.2,8192.2,39.2882913675895,341.0811918,2.073601458
New Zealand,2020,9933.2,9015.4,38.5629106376514,318.8023134,2.001443166
New Zealand,2021,9712.2,8801.7,38.6426645398959,312.0042061,2.339447799
New Zealand,2022,9390.0,8385.0,37.0172040560556,305.1594812,2.024229995
New Zealand,2023,9668.1,8244.4,36.8804830807793,235.3270242,1.974858532
Nigeria,2009,1666.7,1531.1,73.3103218156066,213.5077551,40.48442527
Nigeria,2010,1484.4,1528.0,73.4421967126717,1086.449404,39.46111532
Nigeria,2011,1279.1,1334.4,73.4914686474082,311.2307821,39.49515245
Nigeria,2012,1018.9,1399.0,73.755240730371,171.8662022,39.53028756
Nigeria,2013,1000.0,1297.3,73.5484116736388,283.9055556,39.56432469
Nigeria,2014,1304.3,1555.4,73.6946120315777,413.1240409,39.5994598
Nigeria,2015,1000.0,1527.1,73.9246242190674,221.8610393,39.63349693
Nigeria,2016,1000.0,1596.9,74.1530467626294,121.31467,39.66863204
Nigeria,2017,1677.9,1506.1,74.3371732709685,112.3288531,39.70266917
Nigeria,2018,1714.2,1549.3,74.7367722915775,94.73974872,39.9881419
Nigeria,2019,1682.6,1629.7,74.9047952831121,94.73974872,40.48442527
Nigeria,2020,1100.0,1620.2,75.4191119602095,114.8405357,40.48442527
Nigeria,2021,3125.5,1622.1,75.6659597922637,106.7525856,40.48442527
Nigeria,2022,2182.7,1659.7,75.9658687703811,21.1223448,40.48442527
Nigeria,2023,1586.6,1548.5,76.1972932793131,12.50587851,40.48442527
North Macedonia,2000,2471.9,2565.0,48.5646873771136,399.0,21.82461659
Norway,2000,4602.5,3930.9,2.85288738487148,22.28637413,2.406610376
Norway,2001,4073.8,3709.5,2.86657686368565,21.60232843,2.412086167
Norway,2002,4099.4,3495.2,2.86383896792281,24.45637513,2.40387248
Norway,2003,4613.5,3940.7,2.84741159334582,25.76363053,2.384707209
Norway,2004,4766.8,4400.6,2.84741159334582,24.43156429,2.379231418
Norway,2005,4892.5,3992.9,2.83646001029449,26.49374418,2.360066148
Norway,2006,4163.4,3674.5,2.83372211453166,22.62282685,2.349114565
Norway,2007,4397.3,3855.0,2.82550842724316,22.30445433,2.334329927
Norway,2008,4865.3,4488.1,2.80579557775076,21.88947728,2.313795709
Norway,2009,3406.9,3446.3,2.77693815641051,27.28455613,2.285814414
Norway,2010,4597.5,4004.2,2.75404934783323,16.94412043,2.260406742
Norway,2011,3851.7,3436.9,2.73515786706969,19.57857523,2.239598734
Norway,2012,4101.1,3686.8,2.71818291334012,18.19763486,2.22289757
Norway,2013,3884.1,3374.3,2.70359004539183,16.33745833,2.212379906
Norway,2014,4921.1,4363.4,2.7026523658753,17.15918607,2.213536817
Norway,2015,5774.5,4803.0,2.70004137564292,17.5503716,2.210190457
Norway,2016,4633.9,4651.6,2.69388608214041,18.77060391,2.204933356
Norway,2017,5286.8,4561.4,2.69802778789613,17.22599933,2.195123287
Norway,2018,2347.7,2656.2,2.70133768638321,18.02595003,2.199924406
Norway,2019,5601.7,4709.8,2.69589201685045,17.83418889,2.196700028
Norway,2020,4765.8,4683.8,2.70656765993659,16.92133495,2.208427468
Norway,2021,4165.6,4183.7,2.70403821341313,18.42923034,2.207154034
Norway,2022,5103.4,4728.0,2.70403821341313,18.13885297,2.207154034
Norway,2023,2668.4,2767.9,2.69580256403217,15.67287438,2.204408818
Oman,2002,3164.8,5096.0,4.11437802907916,24781.71334,0.100161551
Oman,2003,3270.3,5066.8,4.43618739903069,30056.71078,0.100161551
Oman,2004,3088.8,4832.4,4.75605815831987,29758.2326,0.093699515
Oman,2005,3191.9,5019.1,4.73344103392569,4.431877851,0.090468498
Oman,2006,2808.0,4852.8,4.72697899838449,2.431244672,0.084006462
Oman,2007,3050.9,4868.3,4.73344103392569,1.938294164,0.090468498
Oman,2008,3057.1,4774.8,4.70823909531502,2.824118663,0.096930533
Oman,2009,3097.5,12179.6,4.69919224555735,1.422814962,0.119547658
Oman,2010,4126.4,9832.4,4.66300484652666,1.234087241,0.11082391
Oman,2011,3306.4,9423.9,4.64232633279483,1.368911947,0.119224556
Oman,2012,4651.2,9480.7,4.60032310177706,1.290734916,0.108885299
Oman,2013,3674.5,9047.3,4.58642972536349,1.079947158,0.12180937
Oman,2014,3663.1,7750.2,4.58739903069467,2.715895921,0.121163166
Oman,2015,2988.2,13982.3,4.63327948303716,1.683302825,0.168529887
Oman,2016,4284.2,12928.2,4.63974151857835,1.975385034,0.181292407
Oman,2017,4284.2,11339.2,4.68794830371567,1.528339562,0.223909532
Oman,2018,3852.5,12344.6,4.71369951534733,1.533946147,0.247689822
Oman,2019,3849.8,12375.7,4.71369951534733,4.169683496,0.247689822
Oman,2020,2533.2,15341.0,4.71382875605816,2.235571368,0.251534733
Oman,2021,3231.2,25977.8,4.73738287560582,1.85900995,0.241227787
Oman,2022,2008.5,35157.2,4.73738287560582,3.029802999,0.266914378
Oman,2023,2628.0,29147.0,4.75518578352181,2.796233506,0.281518578
Pakistan,2000,2490.7,2404.5,47.6053341635533,128.9388928,40.2656704
Pakistan,2001,2325.4,2230.5,47.9607721046077,130.4031072,40.60294728
Pakistan,2002,2262.1,2260.2,47.8466168534662,131.9291271,40.49916978
Pakistan,2003,2387.8,2320.6,47.7921336654213,130.3053461,40.46025322
Pakistan,2004,2373.3,2430.7,46.7582503113325,129.6745575,39.31870071
Pakistan,2005,2585.8,2615.8,46.6544728102947,133.8314674,39.13709008
Pakistan,2006,2518.6,2554.0,46.875,136.2317727,39.33167289
Pakistan,2007,2715.6,2743.9,46.7167393109174,130.0573792,39.15006227
Pakistan,2008,2451.4,2653.7,45.8086861768369,121.6576765,38.21606476
Pakistan,2009,2656.8,2789.7,45.7619863013699,143.1763258,38.16417601
Pakistan,2010,2552.8,2611.0,45.7165836446658,129.8517309,38.12525944
Pakistan,2011,2832.8,2953.4,46.6168534661685,126.2138992,39.04628477
Pakistan,2012,2713.8,2862.6,46.781600249066,134.2339405,39.22789539
Pakistan,2013,2795.7,3001.3,47.063096720631,141.2138249,39.52625571
Pakistan,2014,2824.1,3001.2,47.0267745952677,132.7262463,39.48733914
Pakistan,2015,2725.6,2942.4,46.9619136571191,119.9070156,39.43545039
Pakistan,2016,2779.0,3020.7,47.7298671647987,119.0823036,40.20080946
Pakistan,2017,2972.9,3180.4,48.0009858862599,131.6315867,40.48619759
Pakistan,2018,2850.5,3149.0,47.9361249481112,131.6315867,40.42133665
Pakistan,2019,2805.9,3160.6,47.0553134080531,124.4481341,39.60408883
Pakistan,2020,2867.5,3353.4,47.572903694479,121.1459343,40.12297634
Pakistan,2021,2995.6,3489.4,46.7180365296804,122.732387,39.27978414
Pakistan,2022,2919.6,3463.0,46.6311228725612,107.0616666,39.2149232
Pakistan,2023,3117.6,3634.0,46.6933893731839,121.7759719,39.25383977
Peru,2000,1279.7,3084.1,17.904590703125,7640.324519,3.256700078
Peru,2001,1246.5,3241.3,17.97855890625,11382.0485,3.237777656
Poland,2000,3226.8,2534.8,60.1162297169349,83.74468526,45.68546149
Poland,2001,3533.6,3056.4,58.0756799111953,77.25623088,44.3501257
Poland,2002,3853.9,3240.8,55.1732018675112,71.57670455,42.47608476
Poland,2003,3404.7,2865.4,52.7984587251829,66.37070376,41.10175026
Poland,2004,4281.1,3537.6,53.2987301276401,62.53456221,41.16475696
Poland,2005,3954.5,3233.1,51.9243952600137,74.36081694,39.63372833
Poland,2006,3244.7,2598.2,52.0925829198224,75.73789393,40.3760773
Poland,2007,3938.1,3249.5,50.49947767041,75.68904594,38.59689214
Poland,2008,4071.6,3217.2,50.9337251061051,74.1953125,39.31766242
Poland,2009,4172.5,3475.1,50.9958208175526,89.64068826,39.39532454
Poland,2010,4429.0,3584.0,47.1757868616952,79.67386873,35.3565365
Poland,2011,4134.8,3430.4,48.2611109296934,71.51860289,36.24073409
Poland,2012,4143.8,3704.9,47.4462804519626,71.95112921,35.67696427
Poland,2013,4436.7,3804.4,47.059207733255,77.04219745,35.24378694
Poland,2014,4972.1,4268.0,47.1080048336001,67.28482709,35.69025768
Poland,2015,4574.4,3727.8,46.9349096965936,66.07484927,35.5563539
Poland,2016,4580.2,4033.5,46.9447075345374,72.14298234,35.29181227
Poland,2017,4877.3,4199.6,47.2321107808877,70.21902954,35.62167282
Poland,2018,3987.1,3366.7,47.39850409903,66.02979484,35.95714799
Poland,2019,4303.5,3605.3,47.4437293783281,67.26407933,36.11446866
Poland,2020,5234.2,4691.7,48.1266128768824,58.94789095,36.42243491
Poland,2021,4975.3,4562.5,47.3691604050964,58.73706146,36.19405423
Poland,2022,5239.4,4861.5,46.3131758633082,74.69845806,36.47619981
Poland,2023,5280.0,4894.7,47.6050543637967,89.53253583,36.57557057
Portugal,2000,1567.8,2793.5,43.2391256830601,122.3463687,19.12863388
Portugal,2001,837.1,2645.3,42.1182513661202,113.5991262,17.79846995
Portugal,2002,1790.4,2918.6,42.3794535519126,80.71429777,17.88142077
Portugal,2003,858.1,2643.2,41.6795628415301,80.40949008,16.98819672
Portugal,2004,1562.5,2965.6,42.2908196721311,79.61157239,16.20469945
Portugal,2005,664.4,2114.0,41.8048540505084,81.14421703,14.27200175
Portugal,2006,2384.7,3209.0,41.0807915163442,88.15983579,13.57537991
Portugal,2007,1863.0,3415.7,40.0231769979228,124.8962175,12.55329616
Portugal,2008,2302.8,3589.7,40.7331365475019,97.09890604,13.34000219
Portugal,2009,1700.8,3289.9,40.3491647559777,154.0536076,13.11256687
Portugal,2010,1430.5,3351.3,39.8970411616989,106.0680737,12.52942461
Portugal,2011,1200.2,4088.4,39.8445245114095,82.99404017,12.30232558
Portugal,2012,1076.6,4091.6,40.0088437602358,100.1726403,12.27011682
Portugal,2013,1763.5,4336.4,40.4027282294018,143.2333678,12.42844293
Portugal,2014,2065.7,4416.0,39.996244771062,129.9674515,11.98758591
Portugal,2015,2023.2,4606.9,39.7222440549486,122.2420762,11.68007196
Portugal,2016,2356.5,4422.4,39.5066458819112,115.9370713,10.72237942
Portugal,2017,2054.2,4759.7,40.1000899508327,110.6274222,10.56760613
Portugal,2018,2593.8,4809.0,40.791900276839,148.2876062,10.48452169
Portugal,2019,2701.4,5176.5,43.1253165745326,155.079224,10.89194001
Portugal,2020,2770.4,4881.3,43.1660902826901,149.5544716,10.62063127
Portugal,2021,2422.9,5379.7,43.2538567511157,151.2439077,10.56456592
Portugal,2022,1994.2,5137.4,42.7894964936641,101.5177487,10.18014838
Portugal,2023,1401.4,5501.9,43.33752194189,140.6813331,10.1223375
Qatar,2000,2305.6,4099.4,5.68475452196382,0.066807408,1.119724376
Qatar,2001,2333.3,4046.7,5.71059431524548,0.116640747,1.145564169
Qatar,2002,2272.7,4069.6,5.65891472868217,0.189182895,1.093884582
Qatar,2003,2333.3,3706.4,5.70198105081826,0.122116225,1.136950904
Qatar,2004,2444.4,4121.6,5.61584840654608,0.097106046,1.05081826
Qatar,2005,2333.3,3649.2,5.56416881998277,0.07297949,1.033591731
Qatar,2006,2000.0,3547.4,5.6244616709733,0.074730596,1.093884582
Qatar,2007,2318.8,4155.2,5.68475452196382,0.073343895,1.154177433
Qatar,2008,3000.0,4921.9,5.74504737295435,0.333667,1.214470284
Qatar,2009,2333.3,6323.6,5.80534022394488,0.081213563,1.2833764
Qatar,2010,2250.0,7592.6,5.8656330749354,0.332225914,1.320413437
Qatar,2011,2363.6,6049.8,5.92592592592593,0.14866673,1.38501292
Qatar,2012,2285.7,6076.4,5.98621877691645,0.104996898,1.417743325
Qatar,2013,2263.2,5719.0,6.04651162790698,0.156794425,1.472868217
Qatar,2014,2500.0,6494.7,6.1792863359443,0.148064395,1.610095735
Qatar,2016,2296.3,4692.7,6.1792863359443,0.119357149,1.592689295
Qatar,2017,2285.7,4996.4,6.26631853785901,0.143861893,1.653611836
Qatar,2018,2500.0,8709.4,6.44038294168842,0.194774631,1.82767624
Qatar,2019,2333.3,6594.9,6.44038294168842,0.18049428,1.82767624
Qatar,2020,2300.0,7124.6,6.44038294168842,0.197019995,1.82767624
Qatar,2021,2311.9,8431.1,6.44038294168842,0.194742531,1.82767624
Qatar,2022,1800.0,11242.0,6.44038294168842,0.194742531,1.82767624
Qatar,2023,3000.0,18274.6,6.44038294168842,0.194742531,1.82767624
Romania,2000,2299.6,1927.8,64.6772016890862,31.42670349,40.83844848
Romania,2001,3044.9,3029.4,64.420356101171,41.36975287,40.79491533
Romania,2002,2058.0,2512.5,64.4625222952103,39.00992823,40.78827163
Romania,2003,1757.0,2534.9,64.3618177864753,46.11839593,40.77843009
Romania,2004,3477.5,3997.4,61.4347826086956,37.75874404,38.76086957
Romania,2005,2998.5,3334.2,61.6575354378642,36.16775104,39.06861466
Romania,2006,2773.7,3102.3,61.0444386468388,34.59992372,38.86859727
Romania,2007,1610.0,1645.2,59.2892252816564,36.56430595,37.73543869
Romania,2008,3422.2,3247.3,59.3040452370596,41.54331942,37.9338843
Romania,2009,2430.5,2824.8,59.2062940102582,43.52159706,38.20307746
Romania,2010,2700.0,3329.7,61.5344490328189,65.2383465,39.75657466
Romania,2011,3665.0,3993.0,60.7464048312117,72.8788466,39.07981057
Romania,2012,2659.3,2364.1,59.7035040431267,61.73097823,38.24884793
Romania,2013,3478.6,3863.2,60.4486371342868,66.56363352,38.02112768
Romania,2014,3598.4,4069.2,60.1095271210014,58.96249508,38.15194715
Romania,2015,3787.2,3543.9,60.2312239221141,111.4387551,38.15194715
Romania,2016,3948.4,3971.3,58.7665159944367,129.3359665,37.30006954
Romania,2017,4891.1,5227.7,58.1449930458971,125.4590631,37.13056328
Romania,2018,4793.5,5997.2,58.3014603616134,135.9112869,37.75208623
Romania,2019,4748.8,5457.5,60.0921418636996,84.80589399,38.96905424
Romania,2020,2966.0,3398.6,56.7150556328234,57.39381827,36.86978442
Romania,2021,4796.9,5187.8,56.8454450625869,123.9062168,37.32614743
Romania,2022,4004.4,3634.1,55.1025730180807,455.9992199,35.68758693
Romania,2023,4152.4,4020.8,55.2633866481224,544.1518421,36.53946453
Russian Federation,2000,1614.4,1561.4,13.2566688683588,12.36104703,7.592419179
Russian Federation,2001,2058.3,1934.7,13.2390216624218,12.78702389,7.561457446
Russian Federation,2002,2068.1,1969.1,13.2257977869402,10.46361625,7.537113255
Russian Federation,2003,1703.0,1777.4,13.2029341345878,9.596385113,7.481786804
Russian Federation,2004,1982.3,1876.5,13.1846021330511,8.829472085,7.45646084
Russian Federation,2005,1929.1,1852.7,13.1661598924145,8.639874865,7.43410663
Russian Federation,2006,1949.2,1886.9,13.1573709193088,9.362766876,7.423124314
Russian Federation,2007,2100.7,1989.8,13.1558444571717,10.02377509,7.423124314
Russian Federation,2008,2445.9,2387.3,13.1584362579663,11.92740293,7.428098287
Russian Federation,2009,2318.2,2280.6,13.1584362579663,17.74189125,7.428098287
Russian Federation,2010,1918.1,1842.7,13.1584362579663,11.37057763,7.428098287
Russian Federation,2011,2264.5,2260.3,13.1584362579663,11.4429138,7.428098287
Russian Federation,2012,1772.7,1858.9,13.1584362579663,11.82878491,7.428098287
Russian Federation,2013,2228.8,2241.0,13.1584362579663,10.0918068,7.428098287
Russian Federation,2014,2497.6,2444.0,13.1584362579663,9.806931797,7.428098287
Russian Federation,2015,2388.3,2391.7,13.1584362579663,10.06175076,7.428098287
Russian Federation,2016,2685.4,2650.8,13.1584362579663,10.91829805,7.428098287
Russian Federation,2017,3125.4,2967.1,13.1584362579663,10.95805841,7.428098287
Russian Federation,2018,2725.0,2615.6,13.1584362579663,11.02722383,7.428098287
Russian Federation,2019,2701.6,2713.2,13.1584362579663,11.59423121,7.428098287
Russian Federation,2020,2975.9,2904.8,13.1584362579663,12.3673018,7.428098287
Russian Federation,2021,2724.4,2705.4,13.1584362579663,12.65994892,7.428098287
Russian Federation,2022,3550.8,3428.8,13.1584362579663,14.56473619,7.428098287
Russian Federation,2023,3224.1,3166.6,13.171076035897,13.483549,7.428098287
Saudi Arabia,2000,4264.0,3516.4,80.8488472291354,26.86496564,1.677896999
Saudi Arabia,2001,4908.1,3932.0,80.8435945647977,25.64212214,1.673574701
Saudi Arabia,2002,4887.5,4047.6,80.8402025873498,23.56878474,1.669252357
Saudi Arabia,2003,4884.9,4228.9,80.8382062064763,24.19661171,1.66493006
Saudi Arabia,2004,5306.6,4675.2,80.8390008791965,26.00026065,1.660607716
Saudi Arabia,2005,5417.5,4753.2,80.8384000483791,21.04728586,1.656285418
Saudi Arabia,2006,5617.2,5047.1,80.8373339876913,20.96952544,1.651963074
Saudi Arabia,2007,5684.4,5121.8,80.8353375602994,17.1502796,1.64764073
Saudi Arabia,2008,6087.7,5221.3,80.8328759960739,11.73272933,1.643318432
Saudi Arabia,2009,5883.3,4874.4,80.831344752034,10.7879925,1.638996088
Saudi Arabia,2010,6147.4,5507.8,80.8209750708242,10.76852565,1.63467379
Saudi Arabia,2011,6142.9,5483.3,80.8180482767283,11.65707237,1.630351446
Saudi Arabia,2012,5925.4,5164.2,80.8132607957426,10.19129288,1.626029148
Saudi Arabia,2013,6433.3,5359.8,80.8084732682387,8.243667297,1.621706804
Saudi Arabia,2014,5880.0,5192.8,80.7661454907452,9.477704339,1.617384507
Saudi Arabia,2015,6142.0,5582.8,80.7626139582917,8.781209746,1.613062162
Saudi Arabia,2016,5925.0,5440.9,80.7596872107141,8.051722819,1.608739865
Saudi Arabia,2017,6433.3,5630.9,80.7591328517135,7.300463754,1.604417521
