Country,Year,Wheat_Yield_kg_ha,Cereal_Yield_kg_ha,Agri_Land_Percent,Fertilizer_Use,Arable_Land_Percent
Saudi Arabia,2018,6533.4,5605.5,80.7582529108848,7.094140136,1.600095223
Saudi Arabia,2019,5902.3,5295.4,80.7636691802074,7.073009543,1.595772879
Saudi Arabia,2020,6375.5,4819.4,80.7734077936819,9.125483411,1.595772879
Saudi Arabia,2021,6700.0,4727.5,80.7732356758416,8.461462208,1.595772879
Saudi Arabia,2022,6800.0,5002.1,80.7732356758416,7.9056615,1.595772879
Saudi Arabia,2023,6256.1,5121.7,80.7732356758416,7.135057655,1.595772879
Serbia,2006,3474.0,4455.2,40.441344614681,296.9665048,29.67871027
Serbia,2007,3332.7,3232.6,40.8518179739309,269.6733562,29.91996341
Serbia,2008,4299.1,4570.6,41.2028355819803,304.3410787,30.4196204
Serbia,2009,3642.3,4601.1,40.2241024468328,288.8959081,29.88451864
Serbia,2010,3367.2,4958.8,40.2652641207409,189.4150542,30.34873085
Serbia,2011,4211.4,4751.4,40.3407271895724,175.5628462,30.17951063
Serbia,2012,3977.0,3701.7,39.5906700205808,236.3984538,29.29453464
Serbia,2013,4259.2,5157.8,39.9176766521839,210.9425281,29.61696776
Serbia,2014,3947.4,5960.6,40.0914703864624,222.0122437,29.79304825
Serbia,2015,4116.1,4787.3,39.8010519094443,257.009376,29.62497142
Serbia,2016,4847.0,6165.9,39.5152069517494,346.4652483,29.705008
Serbia,2017,4092.0,3967.9,39.0921564143609,261.3923798,29.67070661
Serbia,2018,4574.2,6132.1,39.6066773382118,149.1892808,29.53350103
Serbia,2019,4389.0,6128.1,39.5609421449806,155.8009543,29.48776584
Serbia,2020,4944.7,6569.7,41.4080152217862,280.4896436,30.96682126
Serbia,2021,5749.3,5770.0,41.443691283149,137.445148,31.09763349
Serbia,2022,4927.7,4637.8,41.2534189558806,212.8593881,30.91925318
Serbia,2023,5054.9,6105.8,40.3853014627185,236.6319947,30.95492924
Slovenia,2002,4894.3,6117.9,25.0744786494538,16333.49398,8.341608739
Slovenia,2003,3454.3,4011.5,25.3227408142999,21640.625,8.589870904
Slovenia,2004,4533.9,5826.2,24.428997020854,15435.45232,8.738828203
Slovenia,2005,4700.5,6006.9,25.2730883813307,101756.1404,8.738828203
South Africa,2000,2599.7,2765.9,80.888474886447,128.3460472,11.3857999
South Africa,2001,2570.8,2424.1,80.796148678169,147.914646,11.28110857
South Africa,2002,2590.6,2772.6,80.8085137953491,148.6978188,11.29347369
South Africa,2003,2068.0,2536.8,80.7260796808151,126.3546159,11.21103958
South Africa,2004,2032.5,2777.9,80.4622905143064,163.2379886,10.96373723
South Africa,2005,2366.5,3309.6,80.359247871139,150.6974384,10.86069459
South Africa,2006,2751.6,3141.0,79.8687648896619,183.1287013,10.38669843
South Africa,2007,3014.2,2790.3,79.8704135719526,152.4636129,10.38669843
South Africa,2008,2847.6,4063.2,80.0501199416366,173.8366707,10.55156666
South Africa,2009,3047.5,4405.5,79.9511990041959,180.1889201,10.4361589
South Africa,2010,2562.3,4150.4,79.871237913098,171.0225831,10.33146757
South Africa,2011,3315.7,4017.0,79.4450535409574,186.5364851,9.919297002
South Africa,2012,3747.6,4243.5,79.4178502831612,158.0410607,9.892093744
South Africa,2013,3699.3,4043.0,79.4178502831612,235.7392317,9.892093744
South Africa,2014,3672.1,4899.6,79.4178502831612,184.7846225,9.892093744
South Africa,2015,2986.6,3348.4,79.4178502831612,238.4590996,9.892093744
South Africa,2016,3757.1,3623.1,79.4178502831612,203.5555556,9.892093744
South Africa,2017,3122.5,5331.8,79.4178502831612,237.9901961,9.892093744
South Africa,2018,3711.1,4651.9,79.4178502831612,281.16671,9.892093744
South Africa,2019,2842.6,4101.6,79.4178502831612,332.2742081,9.892093744
South Africa,2020,4158.5,5121.8,79.4178502831612,338.4332735,9.892093744
South Africa,2021,4364.9,5504.7,79.4178502831612,375.7229204,9.892093744
South Africa,2022,3722.7,5326.8,79.4178502831612,328.4251945,9.892093744
South Africa,2023,3810.8,5726.1,79.4178502831612,491.1129374,9.892093744
Spain,2000,3099.7,3603.3,59.6513026052104,119.1331338,26.85370741
Spain,2001,2300.3,2804.7,59.2152772205729,126.4060791,26.20556848
Spain,2002,2834.7,3222.0,58.9511862776531,135.9301405,25.86766592
Spain,2003,2923.6,3250.7,58.3982692654394,124.595985,26.07519881
Spain,2004,3262.8,3750.1,58.2375095156056,118.047293,26.09279218
Spain,2005,1770.7,2159.3,58.4343505179427,103.7374811,25.87308902
Spain,2006,2875.5,3028.2,57.3429796785442,112.7065354,25.49200369
Spain,2007,3569.2,3933.9,56.1078720121817,117.1853674,25.21688606
Spain,2008,3248.3,3573.5,56.4194065757819,89.16995671,25.03608661
Spain,2009,2710.3,2944.8,56.0903220631292,106.1450037,25.06116392
Spain,2010,3049.8,3291.5,55.0888982220356,112.1510309,25.05549889
Spain,2011,3447.5,3691.8,54.0409698327599,95.72401335,24.86396735
Spain,2012,2371.8,2842.5,53.8613782211471,90.7532294,25.12944563
Spain,2013,3644.7,4047.1,53.4439535395134,104.5284013,24.35177226
Spain,2014,2980.6,3248.5,53.1336838527818,117.4949831,24.54569081
Spain,2015,2923.6,3243.1,53.1890621841609,112.7348505,24.57310056
Spain,2016,3488.6,3877.8,52.5772473596977,110.4530592,24.69589482
Spain,2017,2326.3,2770.2,52.6387138276281,120.3545066,24.52974077
Spain,2018,4032.8,4205.5,52.408209711446,114.592826,23.78736818
Spain,2019,3146.3,3445.5,52.4584917258728,121.7860332,23.64496217
Spain,2020,4253.2,4501.5,52.3316792232841,132.8093896,23.29945606
Spain,2021,4023.8,4227.4,52.4848941208322,97.33883952,23.11243756
Spain,2022,2995.7,3307.4,53.3572810066811,84.79795044,23.39451319
Spain,2023,2068.3,2190.9,49.5753269878931,111.1538408,23.0074341
Sweden,2000,5906.6,4560.3,7.30127704223281,222.4267717,6.381160491
Sweden,2001,5941.2,4583.3,7.49718232718294,301.5800227,6.57632929
Sweden,2002,6148.7,4780.4,7.70830832349511,307.7100115,6.516673921
Sweden,2003,5484.9,4584.5,7.68081284490562,322.8828918,6.485005022
Sweden,2004,5979.8,4892.9,7.74095920432013,312.2822195,6.495070331
Sweden,2005,6333.4,4932.3,7.85879696970366,306.6404227,6.596705403
Sweden,2006,5462.7,4292.2,7.73334884863911,255.6919643,6.49457934
Sweden,2007,6257.1,5150.8,7.66166420803079,264.4459627,6.459964496
Switzerland,2000,5947.7,6402.2,39.6172730401124,592.9466667,10.32392535
Syrian Arab Republic,2000,1849.8,1148.6,74.6055065839591,187.7247047,24.71433235
Syrian Arab Republic,2001,2817.8,1692.6,74.6708020459245,136.4941336,25.22037218
Syrian Arab Republic,2002,2843.6,1993.5,74.8666884318207,134.0184459,24.99183807
Syrian Arab Republic,2003,2735.5,1999.0,75.2383027398006,146.8968665,25.19200392
Syrian Arab Republic,2004,2477.8,1657.5,75.7476711881026,161.0740957,25.91382034
Syrian Arab Republic,2005,2452.3,1711.4,75.3282126709157,154.5161667,25.46712426
Syrian Arab Republic,2006,2759.9,2002.3,75.5704405598214,156.7154641,25.43157436
Syrian Arab Republic,2007,2423.1,1622.4,75.6752341537791,162.6821425,25.78958832
Syrian Arab Republic,2008,1439.7,896.7,75.6806795905032,171.5700717,25.58810717
Syrian Arab Republic,2009,2575.4,1707.7,75.7351339577434,153.205829,25.4301895
Syrian Arab Republic,2010,1928.0,1231.9,75.7392582911289,68.23793985,25.52415183
Syrian Arab Republic,2011,2536.6,1679.0,75.7773784240048,90.3085554,25.3880085
Syrian Arab Republic,2012,2251.7,1643.5,75.8100528236127,128.0101624,25.4043457
Syrian Arab Republic,2013,2315.8,1576.0,75.8100528236127,153.271096,25.3880085
Syrian Arab Republic,2014,1571.8,1063.1,75.7991613570767,73.35354025,25.38256276
Tajikistan,2000,1183.9,1310.7,32.6736210345813,222.5,5.601600457
Tajikistan,2001,1309.8,1397.9,32.6736210345813,302.5,5.594455559
Tajikistan,2004,1989.7,2150.4,33.2237782223492,243.5875,5.558731066
Tajikistan,2005,1960.3,2164.4,33.3809659902829,154.1851852,5.408688197
Tajikistan,2006,1996.7,2158.7,33.8310945984567,174.5658904,5.265790226
Tajikistan,2007,2350.0,2440.0,33.7882252072021,107.2138421,5.330094313
Tajikistan,2008,1986.6,2141.0,33.7739354101172,77.2778828,5.29436982
Thailand,2000,696.9,2719.0,42.8565836089961,987.9025316,34.59648848
Thailand,2001,701.0,2952.6,43.0386188807767,973.4520231,34.7198027
Thailand,2002,706.5,2998.3,43.2206541525573,945.8058511,34.80396954
Thailand,2003,738.8,2998.8,43.4026894243379,1405.766402,34.88030692
Thailand,2004,756.6,2961.0,43.5847246961185,1065.333333,35.06038482
Thailand,2005,775.7,3046.8,43.7667599678992,1027.174482,35.13476482
Thailand,2006,792.2,3009.5,43.9487952396798,1306.143586,35.14063693
Thailand,2007,808.3,3089.4,44.1288731429466,1529.540146,35.12497798
Thailand,2008,824.8,3063.5,44.3109084147272,1440.249635,34.91553955
Thailand,2009,848.3,2995.9,44.4929436865079,1396.251095,34.34594531
Thailand,2010,878.6,3071.3,44.6749789582885,1832.472993,35.24144141
Thailand,2011,913.4,3257.2,44.6828084323436,2574.104,35.03846229
Thailand,2012,869.6,3256.6,44.6906379063986,2302.653636,34.02513261
Thailand,2013,1250.0,3214.0,44.6989868660573,2625.960637,33.94911899
Thailand,2014,1082.3,3141.1,44.7102115915363,2507.952113,33.33692184
Thailand,2015,1005.0,2958.7,44.7180410655914,2102.598346,33.10653957
Thailand,2016,1036.3,3064.5,44.7102115915363,2181.99912,33.01884946
Thailand,2017,1071.9,3172.3,44.7199984341052,1904.314286,32.81273855
Thailand,2018,1030.6,3151.7,44.7174470042475,1585.505472,32.76046996
Thailand,2019,1021.1,3021.6,45.019475816712,1492.315415,32.54795944
Thailand,2020,1022.7,3014.1,45.5516837283955,192.6433313,32.92998434
Thailand,2021,1009.8,3062.0,45.9981600735971,164.206378,31.69057919
Thailand,2022,1025.9,3105.6,45.9981600735971,368.2853322,31.03075026
Thailand,2023,1023.0,3071.7,43.7980778641195,423.2663532,30.99532189
Tunisia,2000,1172.7,984.5,61.476570545829,9.77602108,18.4346035
Tunisia,2001,2000.0,1715.3,61.1418640576725,8.633341967,17.85530381
Tunisia,2002,1414.4,1233.7,62.8411431513903,7.976958352,17.83599382
Tunisia,2003,2141.2,1515.5,62.9763130792997,8.191842362,17.95829042
Tunisia,2004,1663.4,1309.6,63.2723995880536,9.314247192,17.96472709
Tunisia,2005,1691.8,1442.8,63.2337796086509,10.60894534,17.57209063
Tunisia,2006,1494.1,1256.1,63.1179196704428,10.76344126,17.78450051
Tunisia,2007,1876.2,1622.5,63.1114830072091,11.69121002,17.59140062
Tunisia,2008,1717.4,1467.3,63.6006694129763,9.473547132,18.24794027
Tunisia,2009,2103.8,1877.6,63.0084963954686,11.62117668,17.42404737
Tunisia,2010,1892.3,1694.1,64.6112255406797,10.12766669,18.17070031
Tunisia,2011,2079.1,1710.8,64.8300720906282,26.28518183,18.27368692
Tunisia,2012,2020.3,1674.3,63.8645726055613,19.7548878,18.33161689
Tunisia,2013,1461.4,1136.2,63.9997425334707,13.53883715,18.36380021
Tunisia,2014,2093.0,1805.8,62.8282698249228,17.10374957,16.65808445
Tunisia,2015,1398.5,1102.7,63.2981462409887,30.60871381,16.54222451
Tunisia,2016,1822.7,1541.2,62.45236869207,26.90712367,16.50102987
Tunisia,2017,1636.0,1304.0,62.7117662203914,21.02566642,16.77973738
Tunisia,2018,1734.5,1223.4,62.4388516992791,34.46195332,16.53964985
Tunisia,2019,2262.8,1946.8,62.4388516992791,33.82035657,16.53964985
Tunisia,2020,1719.5,1324.6,62.4388516992791,25.13789017,18.22412461
Tunisia,2021,1952.5,1452.0,62.4388516992791,46.03420306,18.22412461
Tunisia,2022,1960.3,1640.7,62.4388516992791,41.88917207,18.22412461
Tunisia,2023,1428.6,1152.4,62.4388516992791,32.65091512,18.22412461
Turkmenistan,2000,2414.3,2122.4,75.5431660034473,167.6666667,3.404677931
Turkmenistan,2001,2514.3,2319.0,75.5431660034473,186.6666667,3.404677931
Turkmenistan,2002,3186.3,2921.1,75.2239695273764,133.2142857,3.543071734
Turkmenistan,2003,2925.9,2769.5,74.8834932862341,156.0453401,3.778871321
Turkmenistan,2004,3170.7,2931.6,74.5855765752346,179.4264339,3.848731513
Turkmenistan,2005,3148.9,2926.7,74.2238205690209,115.1295961,4.25701147
Turkmenistan,2006,3524.3,3288.4,73.8407847977358,108.1137599,4.318482114
Turkmenistan,2007,1300.0,1300.0,73.5215883216649,105.6862745,3.945518694
Turkmenistan,2008,1100.0,1100.0,73.0959930202371,89.9,3.946015364
Turkmenistan,2009,1600.0,1600.0,72.7874364267018,81.43283582,3.835751069
Turkmenistan,2010,1700.0,1700.0,72.3512012427383,80.88235294,3.82031643
Turkmenistan,2011,1361.9,1366.0,72.0064690485817,80.88235294,3.775085225
Turkmenistan,2012,1453.6,1490.8,73.5761177196604,82.35294118,3.831393612
Turkmenistan,2013,1572.8,1643.1,75.145766390739,136.1837456,3.967335561
Turkmenistan,2014,1642.4,1738.3,76.7154150618177,106.2140992,3.565492307
Turkmenistan,2015,1811.5,1909.5,78.2850637328964,100.0193424,3.661757709
Turkmenistan,2016,1834.3,1880.2,79.8547124039751,86.89903846,3.853469027
Turkmenistan,2017,1796.1,1843.8,81.4243610750537,79.5,3.856271147
Turkmenistan,2018,1426.6,1496.8,82.9940097461324,81.79542203,3.54886515
Turkmenistan,2019,2172.6,2214.1,84.5636584172111,69.83908662,3.367310025
Turkmenistan,2020,2141.5,2191.4,84.5587640712447,62.5862069,3.417104675
Turkmenistan,2021,2007.6,2121.4,84.5536569276275,56.81973216,3.395399315
Turkmenistan,2022,1719.2,1892.4,84.5536569276275,67.67290192,3.426893367
Turkmenistan,2023,1658.2,1834.2,84.2215632115421,67.67290192,3.386758028
Ukraine,2000,1975.6,1950.8,71.4697505825494,19.76639712,56.20781911
Ukraine,2001,3102.0,2729.5,71.4335030637784,22.29434175,56.16121515
Ukraine,2002,3045.5,2752.2,71.4537232022646,22.87330287,56.17426727
Ukraine,2003,2938.5,2278.4,71.3829530155004,20.91550455,56.06379673
Ukraine,2004,3166.1,2845.2,71.3812269133842,22.40009342,56.06724894
Ukraine,2005,2845.7,2623.0,71.2899996548034,20.80004474,56.01159861
Ukraine,2006,2530.8,2427.7,71.2579397956366,26.71069241,56.00317592
Ukraine,2007,2342.0,2206.7,71.2305594393524,29.40111512,55.9853624
Ukraine,2008,3669.8,3486.9,71.2766691983705,36.18050836,56.05537527
Ukraine,2009,3093.0,3003.8,71.2490506110613,42.18127158,56.06227991
Ukraine,2010,2681.6,2726.6,71.2335151556998,48.97853633,56.06055375
Ukraine,2011,3353.3,3753.7,71.2576814195954,44.1290922,56.09852931
Ukraine,2012,2799.9,3156.8,71.2853000069046,47.01177276,56.13132638
Ukraine,2013,3393.1,4030.8,71.6805910377684,65.62934017,56.57840226
Ukraine,2014,4011.9,4400.2,71.658409432236,85.90212584,56.56924856
Ukraine,2015,3879.2,4140.9,71.6532306789345,95.90570266,56.57787982
Ukraine,2016,4205.6,4651.6,71.665314436638,110.9680119,56.57960607
Ukraine,2017,4109.7,4314.6,71.6191955808735,188.3145583,56.57345072
Ukraine,2018,3724.2,4850.3,71.3306869175009,209.6196629,56.76389368
Ukraine,2019,4156.6,4978.3,71.2996202968588,208.8235394,56.824301
Ukraine,2020,3795.0,4295.5,71.2996202968588,253.0506916,56.824301
Ukraine,2021,4533.2,5454.6,71.2996202968588,262.7544367,56.824301
United Arab Emirates,2000,6500.0,17504.7,7.70205575894114,14.42070666,0.844832442
United Arab Emirates,2001,3533.3,17476.9,7.91326386933258,12.63994222,0.999718389
United Arab Emirates,2002,3411.8,18064.6,7.96958603210363,13.31277873,1.056040552
United Arab Emirates,2003,2500.0,20927.8,7.80061954379048,12.44211176,0.901154604
United Arab Emirates,2004,2000.0,20373.6,7.80061954379048,12.73771269,0.887074064
United Arab Emirates,2005,2000.0,20215.2,7.84286116586877,9.620360551,0.957476767
United Arab Emirates,2006,2600.0,20900.8,7.58377921712194,11.19300106,0.712475359
United Arab Emirates,2007,3000.0,21428.6,7.49929597296536,11.121421,0.627992115
United Arab Emirates,2008,3000.0,22265.9,7.5978597578147,10.9252386,0.7265559
Uruguay,2000,2534.4,3892.0,85.4645183407611,694.1466667,7.844817735
Uruguay,2001,1148.8,3338.6,85.4873728716718,968.05,7.867672266
Uruguay,2002,2000.0,3467.4,85.264541195292,702.3166667,7.890526797
Uruguay,2003,1501.1,3504.0,85.2873957262027,856.563059,7.913381328
Uruguay,2004,2769.8,4409.7,84.7274597188893,1128.744686,7.936235859
Uruguay,2005,2970.4,4339.9,84.7446006170723,747.3700294,7.953376757
Uruguay,2006,2958.3,4493.5,83.961832933379,927.1561928,7.976231288
Uruguay,2007,3160.3,4347.2,83.1333561878643,1611.259781,8.433321906
Uruguay,2008,2842.0,4324.6,83.8418466460976,2206.712963,10.43309336
Uruguay,2009,2856.0,3884.9,84.6417552279739,2290.744444,12.54142384
Uruguay,2010,3358.3,4176.4,82.4648611587247,1496.858586,11.61581534
Uruguay,2011,3219.6,4410.9,82.9962290023997,2813.590909,13.43846418
Uruguay,2012,3397.9,4070.5,81.3449891440978,1539.216,12.34144669
Uruguay,2013,2182.2,3766.2,81.9717746543252,2530.930435,13.18535025
Uruguay,2014,3317.7,4351.8,82.7054050965604,2740.481707,13.91898069
Uruguay,2015,2696.7,4142.9,82.6625528511027,1813.522581,13.87612844
Uruguay,2016,3608.2,4766.7,81.5066849502914,1671.710784,12.72026054
Uruguay,2017,3520.9,5056.6,81.2644269226374,2258.381579,12.47800251
Uruguay,2018,2279.8,3941.1,81.0810193120786,2178.037838,12.2945949
Uruguay,2019,3667.3,5329.4,80.7182036338704,1885.232432,11.93177923
Uzbekistan,2000,2717.4,2684.3,62.6839310495109,91.60611376,10.27605427
Uzbekistan,2001,3150.9,3042.9,62.6848141019612,103.2540138,10.2796213
Uzbekistan,2002,4041.0,3765.9,62.0447751949366,93.57105674,10.28650344
Uzbekistan,2003,3731.5,3522.4,61.6343601520612,86.61417323,10.19783104
Uzbekistan,2004,3745.7,3596.1,61.2224763853868,73.25363338,10.10891287
Uzbekistan,2005,4207.3,4042.1,60.8077568148602,77.67452943,10.01952511
Uzbekistan,2006,4210.8,4103.2,60.3923368131238,76.01530938,9.930021796
Uzbekistan,2007,4478.6,4396.9,59.9586223347646,70.8022654,9.837516973
Uzbekistan,2008,4477.1,4285.3,59.5457913098927,70.18262911,9.748444263
Uzbekistan,2009,4901.3,4553.1,59.1336063035475,77.65029817,9.659475393
Uzbekistan,2010,4600.0,4434.2,58.7255558716379,80.72968999,9.571178182
Uzbekistan,2011,4556.0,4414.5,58.3214206223369,76.05280757,9.483512273
Uzbekistan,2012,4709.5,4597.9,57.907296925195,70.16897343,9.394217531
Uzbekistan,2013,4739.3,4746.4,57.5048934231933,84.0351563,9.304961805
Uzbekistan,2014,4782.1,4806.6,58.6109332727536,82.58560841,9.279720232
Uzbekistan,2015,4817.5,4835.2,57.984566500227,81.40497668,9.171584203
Uzbekistan,2016,4802.3,4827.0,57.9805306962693,83.53592621,9.158834384
Uzbekistan,2017,4316.5,4298.2,57.9525543137807,89.66621274,9.138696469
Uzbekistan,2018,4126.0,4103.9,57.9234067278426,74.83545017,9.123737196
Uzbekistan,2019,4649.3,4554.0,58.0070592775022,90.31473655,9.155497044
Uzbekistan,2020,4555.6,4510.8,58.2832179734483,91.39787951,9.129694769
Uzbekistan,2021,4824.5,4774.4,58.3012029873846,78.92377899,9.113974034
Uzbekistan,2022,4987.8,5007.8,58.4792534698583,68.6399477,9.142134837
Uzbekistan,2023,5266.2,5343.6,58.0551458073301,87.71890121,9.143311018
Zambia,2000,6210.2,1682.3,30.3017258773995,3487.888889,3.825717322
Zimbabwe,2000,5400.0,1159.5,39.0780881478609,163.0177515,9.567123433
Zimbabwe,2001,5300.0,1193.9,39.2816766188445,177.8037383,9.305932532
Zimbabwe,2002,5000.0,539.1,39.8788080651415,139.8175966,9.435181595
Zimbabwe,2003,3000.0,795.3,40.3513447072509,162.4382647,9.435181595
Zimbabwe,2004,3500.0,1205.9,41.2496238852268,84.65882353,9.822928784
Zimbabwe,2005,3500.0,653.8,41.5032089957348,96.17420814,10.08142691
Zimbabwe,2006,3600.0,934.2,42.0098622204989,209.5750395,10.59842316
Zimbabwe,2007,2999.8,806.7,41.7441240791004,170.0330189,10.33992504
Zimbabwe,2008,3009.7,309.7,42.3663220886649,251.2768817,10.98617035
Zimbabwe,2009,3000.0,452.4,41.9757303864547,455.5598456,10.59842316
Zimbabwe,2010,2778.8,733.4,41.7133537546853,441.2038835,10.33992504
Zimbabwe,2011,2660.4,587.4,42.2313842574641,398.225,10.85692129
Zimbabwe,2012,2490.2,695.7,41.8512917151351,359.6059113,10.47863875
Zimbabwe,2013,2343.0,668.5,41.8442528111671,368.705036,10.47082409
Zimbabwe,2014,2215.0,831.4,41.8387654129508,349.4915254,10.46300969
Zimbabwe,2015,2048.6,557.5,41.8325022618586,251.1182109,10.45519504
Zimbabwe,2016,1901.3,435.1,41.8275321183921,944.2028986,10.44738038
Zimbabwe,2017,1754.2,1203.3,41.8217862220499,671.559633,10.43956598
Zimbabwe,2018,2717.8,1254.2,41.8168160785834,623.4741784,10.43175132
Zimbabwe,2019,3914.9,749.6,41.8196029468786,623.4741784,10.42393693
Zimbabwe,2020,4779.6,1149.4,41.8169598035414,166.4274029,10.41612227
Zimbabwe,2021,5075.9,1545.5,41.8091454051958,303.5807771,10.40830787
Zimbabwe,2022,5145.6,956.9,41.7977107405971,253.2597137,10.40049321
